ad_title,ad_description,details,slug,title,type,price,timestamp,posted_date,deactivation_date,category,parent_category,location,geo_region,area,is_delivery_free,is_doorstep_delivery,is_dsd_applicable,is_member,is_authorized_dealer,is_featured_member,is_verified,membership_level,member_since,properties,user,price_clean,sqft,price_per_sqft,city_clean
Beautiful Sea View Astoria Apartment Sale - Colombo 3 | ikman.lk,"Furnished 3BR + 2 Bath apartment for Sale at AVIC Astoria Apartments, Colombo 03 (Opposite Mahanama College)
Area: 1141sqft
Above 18th floor
One parking lot
Tastefully fu...","Bedrooms: 3, Bathrooms: 3",beautiful-sea-view-astoria-apartment-sale-colombo-3-for-sale-colombo,Beautiful Sea View Astoria Apartment Sale - Colombo 3,for_sale,"Rs 82,000,000",09 Nov 10:45 pm,2022-11-09T22:45:37+05:30,2023-01-08T17:15:34.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,June 2022,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,141 sqft'}",56e047997b79d1421170495ad0f52fbf3a66cd60a499bbf68cc255636e81a463,82000000.0,1141.0,71866.78352322524,Colombo 3
3 Room Apartment for Sale in Fairway | EA410 | ikman.lk,"3 Room Apartment for Sale in Fairway | EA410

Battramulla Koswatta
Fairway
3 Bedrooms
2 Washrooms
1065 Sq.ft
High Floor
Amazing View
Central gas 
Backup
A/C
Hot Water
Gym...","Bedrooms: 3, Bathrooms: 2",3-room-apartment-for-sale-in-fairway-ea410-for-sale-colombo-1,3 Room Apartment for Sale in Fairway | EA410,for_sale,"Rs 38,000,000",09 Nov 8:14 pm,2022-11-09T20:14:33+05:30,2023-01-08T14:44:30.000Z,Apartments For Sale,Property,Battaramulla,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Address': 'Battramulla Koswatta', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,065 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a,38000000.0,1065.0,35680.75117370892,Battaramulla
Reference A1532 - Ariyana Resort Apartment | For Sale Athurugiriya | ikman.lk,"Ariyana Resort Apartment is located at Athurugiriya. This location has easy access to banks, bus stops, shopping malls, supermarkets, hospitals, restaurants, hotels, reli...","Bedrooms: 3, Bathrooms: 3",reference-a1532-ariyana-resort-apartment-for-sale-athurugiriya-for-sale-colombo,Reference A1532 - Ariyana Resort Apartment | For Sale Athurugiriya,for_sale,"Rs 27,500,000",09 Nov 6:57 pm,2022-11-09T18:57:22+05:30,2023-01-08T13:27:20.000Z,Apartments For Sale,Property,Athurugiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,000 sqft'}",217c717b2162fff6c99674ca402f9b2e309aec730a8938a88650700f1db03d01,27500000.0,1000.0,27500.0,Athurugiriya
Apartment for Sale in Prime Residencies â Colombo 7 (A985) | ikman.lk,"Property Code: A985
Location: Colombo 7
Street: Baudhaloka mw
Complex: Prime Residencies
View: City
Type: Unfurnished
Bedroom: 03
Bathroom: 03
Floor Area: 1469 Sq.ft

Pri...","Bedrooms: 3, Bathrooms: 3",apartment-for-sale-in-prime-residencies-colombo-7-a985-for-sale-colombo-1,Apartment for Sale in Prime Residencies â Colombo 7 (A985),for_sale,"Rs 80,000,000",09 Nov 6:20 pm,2022-11-09T18:20:28+05:30,2023-01-08T12:49:13.000Z,Apartments For Sale,Property,Colombo 7,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,469 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,80000000.0,1469.0,54458.81552076242,Colombo 7
3 Bedroom apartment for sale in Fairmount | ikman.lk,"-1530 Sqft
- 9th Floor
- Amazing View from all rooms
- Large maids room","Bedrooms: 3, Bathrooms: 2",3-bedroom-apartment-for-sale-in-fairmount-for-sale-colombo,3 Bedroom apartment for sale in Fairmount,for_sale,"Rs 62,000,000",09 Nov 6:02 pm,2022-11-09T18:02:35+05:30,2023-01-08T12:32:33.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,June 2022,"{'Address': 'Rajagiriya Budgamuwa Rd', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,570 sqft'}",880f8d93429b2cfe9d2059a33b6c30c11ce7e07c18f2dd463d2f01b5cc7c9f9d,62000000.0,1570.0,39490.44585987261,Rajagiriya
Private Apartment For Sale In Colombo 5 (A982) | ikman.lk,"Property Code: A982
Location: Colombo 5
Street: De Fonseka Road
Floor: Higher
Type: Unfurnished
Bedroom: 04
Bathroom: 03
Floor Area: 2465 Sq.ft
Servantsâ quarters: Availa...","Bedrooms: 4, Bathrooms: 3",private-apartment-for-sale-in-colombo-5-a982-for-sale-colombo,Private Apartment For Sale In Colombo 5 (A982),for_sale,"Rs 109,000,000",09 Nov 5:50 pm,2022-11-09T17:50:50+05:30,2023-01-08T12:16:56.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,January 2022,"{'Bedrooms': '4', 'Bathrooms': '3', 'Size': '2,465 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,109000000.0,2465.0,44219.06693711968,Colombo 2
"Apartment For Rent In The Citadel, Colombo 3 (A957) | ikman.lk","Property Code: A957
Location: Colombo 3
Complex: The Citadel
Type: Unfurnished
Bedroom: 03
Bathroom: 02
Floor Area: 1700 Sq.ft
Servantsâ quarters: Available

Price: Rs. 7...","Bedrooms: 3, Bathrooms: 2",apartment-for-rent-in-the-citadel-colombo-3-a957-for-sale-colombo,"Apartment For Rent In The Citadel, Colombo 3 (A957)",for_sale,"Rs 75,000,000",09 Nov 5:21 pm,2022-11-09T17:21:55+05:30,2023-01-08T11:44:35.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,700 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,75000000.0,1700.0,44117.64705882353,Colombo 3
3 Bedroom Apartment for Sale in Nuwara Eliya | ikman.lk,"3 Bedroom 3 Attached Bathrooms
1315 sqft apartment for sale in Nuwara Eliya for Rs. 49 million
Lake View

PROPERTIES @ SHALANKA DOT COM","Bedrooms: 3, Bathrooms: 3",3-bedroom-apartment-for-sale-in-nuwara-eliya-for-sale-gampaha,3 Bedroom Apartment for Sale in Nuwara Eliya,for_sale,"Rs 49,000,000",10 Nov 2:24 pm,2022-11-10T14:24:46+05:30,2023-01-08T10:34:52.000Z,Apartments For Sale,Property,Wattala,LK-12,"{'id': 1577, 'name': 'Gampaha'}",False,False,False,True,False,False,False,plus,October 2019,"{'Address': '5/2, Broom Field Avenue, Nuwara Eliya', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,315 sqft'}",ae616f7b38fe17c56b423d279f0054065f2018de6cf8cf27f82efd56cc608c2c,49000000.0,1315.0,37262.35741444867,Wattala
"Apartment for Sale in St Micheal Apartments, Colombo 3 (A981) | ikman.lk","Property Code: A981
Location: Colombo 3
Complex: St Micheal Apartments
Type: Fully Furnished
Bedroom: 03
Bathroom: 03
Floor Area: 1690 Sq.ft
Servantsâ quarters: Available...","Bedrooms: 3, Bathrooms: 3",apartment-for-sale-in-st-micheal-apartments-colombo-3-a981-for-sale-colombo-1,"Apartment for Sale in St Micheal Apartments, Colombo 3 (A981)",for_sale,"Rs 80,000,000",09 Nov 4:37 pm,2022-11-09T16:37:05+05:30,2023-01-08T10:57:48.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,690 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,80000000.0,1690.0,47337.27810650888,Colombo 3
Wonder Homes Apartment | for Sale Mount Lavinia - Reference A1540 | ikman.lk,"Luxury apartment for Sale in Wonder Homes, Templers Road, Mount Lavinia (50m from Galle Road). Walking distance to Mount Lavinia beach, Mount Lavinia Hotel, St. Thomas' C...","Bedrooms: 3, Bathrooms: 3",wonder-homes-apartment-for-sale-mount-lavinia-reference-a1540-for-sale-colombo-1,Wonder Homes Apartment | for Sale Mount Lavinia - Reference A1540,for_sale,"Rs 29,900,000",09 Nov 4:31 pm,2022-11-09T16:31:53+05:30,2023-01-08T11:01:51.000Z,Apartments For Sale,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,500 sqft'}",217c717b2162fff6c99674ca402f9b2e309aec730a8938a88650700f1db03d01,29900000.0,1500.0,19933.333333333332,Mount Lavinia
